idPk;cost;warranty;inStock;timeDelevery;warrantyImported;usefulLife;spareParts;primaryFunctionalities;secondlyFunctionalities;brand;model;height;width;deep;weight;Items_idPk
109;"Férula Túnel Carpal: 18.000 CRC";"No brinda información";0;"De 22 días a un mes hábil.";"No brinda información";"La durabilidad varía según el uso. Lo recomendado es cambiarlo cada 6 a 12 meses.";"No brinda información";"Para tratamiento de afecciones como el túnel Carpal";"No brinda información";" Nacional, Mueller.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";257
110;"Férula Tendinitis de Quervain 15.000 CRC.";"No brinda información";0;"De 22 días a un mes hábil.";"No brinda información";"La durabilidad varía según el uso. Lo recomendado es cambiarlo cada 6 a 12 meses.";"No brinda información";"Para tratamiento de afecciones como el túnel Carpal";"No brinda información";" Nacional, Mueller.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";258
111;"Desde 43.000 hasta 80.000 colones. Los precios varían según talla, características y técnicas.";"No brinda información";0;"De 22 días a un mes hábil.";"No brinda información";"Si se tiene (suelas), hasta que el usuario deje de usarlos, se recomienda el cambio cada 6 meses hasta 1 año máximo.";"No brinda información";"Son fabricados según las especificaciones médicas de cada paciente con las correcciones necesarias para brindar estabilidad y corrección de problemas posturales.";"No brinda información";" Ortopédica Garbanzo.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";259
112;"23.000 CRC (nacional) 25.000 (Chileno) 35000 (Renolife)";"No brinda información";0;"De 22 días a un mes hábil.";"No brinda información";"La durabilidad varía según el uso. Lo recomendado es cambiarlo cada 6 a 12 meses.";"No brinda información";"Son fabricados según las especificaciones médicas de cada paciente con el soporte indicado por el especialista (Rígido ó semirígido)";"No brinda información";" Nacional, Blunding, Renolife";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";260
113;"Férula de Brazo 75.000 CRC";"No brinda información";0;"De 22 días a un mes hábil.";"No brinda información";"La durabilidad varía según el uso. Lo recomendado es cambiarlo cada 6 a 12 meses.";"No brinda información";"Para tratamiento de afecciones en tobillo, pie, brazo y mano.";"No brinda información";" Nacional";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";261
114;"Férula de Pie 90º 90.000 CRC";"No brinda información";0;"De 22 días a un mes hábil.";"No brinda información";"La durabilidad varía según el uso. Lo recomendado es cambiarlo cada 6 a 12 meses.";"No brinda información";"Para tratamiento de afecciones en tobillo, pie, brazo y mano.";"No brinda información";" Nacional";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";262
115;"Férula de Mano 65.000 CRC";"No brinda información";0;"De 22 días a un mes hábil.";"No brinda información";"La durabilidad varía según el uso. Lo recomendado es cambiarlo cada 6 a 12 meses.";"No brinda información";"Para tratamiento de afecciones en tobillo, pie, brazo y mano.";"No brinda información";" Nacional";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";263
116;"Férulas Especiales: de 85.000 crc a 100.000 CRC.";"No brinda información";0;"De 22 días a un mes hábil.";"No brinda información";"La durabilidad varía según el uso. Lo recomendado es cambiarlo cada 6 a 12 meses.";"No brinda información";"Para tratamiento de afecciones en tobillo, pie, brazo y mano.";"No brinda información";" Nacional";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";264
117;"23000 CRC (nacional) 25000 (Chileno) 35000 (Renolife)";"No brinda información";0;"De 22 días a un mes hábil.";"No brinda información";"La durabilidad varía según el uso. Lo recomendado es cambiarlo cada 6 a 12 meses.";"No brinda información";"Perfecta para esguinces de tobillo y cuadros de artritis. Con sujeción entrecruzado en forma de 8 con placas laterales a ambos lados que ayudan a aportar mayor protección.";"No brinda información";" Nacional, Blunding, Renolife";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";265
118;"de 12.000 a 12.500 CRC";"No brinda información";0;"De 22 días a un mes hábil.";"No brinda información";"La durabilidad varía según el uso. Lo recomendado es cambiarlo cada 6 a 12 meses.";"No brinda información";"Para el tratamiento de esguince cervical. Permite ajustes rápidos en cuanto a su colocación.";"No brinda información";" Nacional, Medipar, Blunding";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";266
119;"120 000 CRC";"No brinda información";0;"De 22 días a un mes hábil.";"No brinda información";"La durabilidad varía según el uso. Lo recomendado es cambiarlo cada 6 a 12 meses.";"No brinda información";"Para traslado de pacientes con dificultad para caminar.";"No brinda información";" Blunding, Drive Medical";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";267
