idPk;cost;warranty;inStock;timeDelevery;warrantyImported;usefulLife;spareParts;primaryFunctionalities;secondlyFunctionalities;brand;model;height;width;deep;weight;Items_idPk
118;"de 12.000 a 12.500 CRC";"No brinda información";0;"De 22 días a un mes hábil.";0;"La durabilidad varía según el uso. Lo recomendado es cambiarlo cada 6 a 12 meses.";{};"Para el tratamiento de esguince cervical. Permite ajustes rápidos en cuanto a su colocación.";{};" Nacional, Medipar, Blunding";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";266
119;"120 000 CRC";"No brinda información";0;"De 22 días a un mes hábil.";0;"La durabilidad varía según el uso. Lo recomendado es cambiarlo cada 6 a 12 meses.";{};"Para traslado de pacientes con dificultad para caminar.";{};" Blunding, Drive Medical";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";267
120;"21.000 CRC";"No brinda información";0;"De 22 días a un mes hábil.";0;"La durabilidad varía según el uso. Lo recomendado es cambiarlo cada 6 a 12 meses.";{};"Utilizado para corregir defectos Posturales a nivel de hombro y encorvamientos.";{};" Nacional, Blunding.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";268
121;"BASTON DE 1 PUNTO 12.500 CRC";"No brinda información";0;"De 22 días a un mes hábil.";0;"La durabilidad varía según el uso. Lo recomendado es cambiarlo cada 6 a 12 meses.";{};"Para trasalado de pacientes con dificultad para caminar.";{};" Blunding, Drive Medical";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";269
122;"BASTON PLEGABLE DE 1 PUNTO 13.000 CRC";"No brinda información";0;"De 22 días a un mes hábil.";0;"La durabilidad varía según el uso. Lo recomendado es cambiarlo cada 6 a 12 meses.";{};"Para trasalado de pacientes con dificultad para caminar.";{};" Blunding, Drive Medical";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";270
123;"BASTON DE 4 PUNTOS 17.000 CRC";"No brinda información";0;"De 22 días a un mes hábil.";0;"La durabilidad varía según el uso. Lo recomendado es cambiarlo cada 6 a 12 meses.";{};"Para trasalado de pacientes con dificultad para caminar.";{};" Blunding, Drive Medical";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";271
124;"23.000 CRC (nacional) 25.000 (Chileno) 35.000 (Renolife)";"No brinda información";0;"De 22 días a un mes hábil.";0;"La durabilidad varía según el uso. Lo recomendado es cambiarlo cada 6 a 12 meses.";{};"Ideal para utilizar en la cama, al leer y ver televisión.";{};" Nacional, Blunding, Renolife";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";272
125;"De 20.000 hasta 50. 000 CRC (según la necesidad del paciente)";"No brinda información";0;" de 8 a 15 días hábiles.";0;"La durabilidad varía según el uso. Lo recomendado es cambiarlo cada 6 a 12 meses.";{};"Soporte extra para pacientes con PC ó problemas mentales.";{};" Nacional";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";273
126;"160.000 CRC";"No brinda información";0;"De 22 días a un mes hábil.";0;"La durabilidad varía según el uso. Lo recomendado es cambiarlo cada 6 a 12 meses.";{};"Está indicado para fracturas vertebrales, cifosis dorsal, osteoporosis y mal de Pott.";{};" Nacional, Blunding.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";274
127;"4.500";"No brinda información";1;"desde 1 semana hasta 1 mes.";0;"SI";{};"Permite la rehabilitación física";{};" Drive, Roscoe, Prestige, Nicro, Medios Therafirm";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";275
128;"6.800 colones";"No brinda información";1;"desde 1 semana hasta 1 mes.";0;"SI";{};"Permite fortalecer y proteger musculos";{};" Drive, Roscoe, Prestige, Nicro, Medios Therafirm";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";276
129;"4 mil colones";"No brinda información";1;"desde 1 semana hasta 1 mes.";0;"SI";{};"Permite fortalecer los musculos de las manos a través de su uso";{};" Drive, Roscoe, Prestige, Nicro, Medios Therafirm";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";277
130;"4.400 colones";"No brinda información";1;"desde 1 semana hasta 1 mes.";0;"SI";{};"Permite fortalecer y proteger musculos";{};" Drive, Roscoe, Prestige, Nicro, Medios Therafirm";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";278
131;"9.400 colones";"No brinda información";1;"desde 1 semana hasta 1 mes.";0;"SI";{};"Permite la rehabilitación física";{};" Drive, Roscoe, Prestige, Nicro, Medios Therafirm";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";279
132;"15 mil colones";"No brinda información";1;"desde 1 semana hasta 1 mes.";0;"SI";{};"mejora la circulación, evitando hinchazones y contribuyendo a una relajación y comodidad óptimas.";{};" Drive, Roscoe, Prestige, Nicro, Medios Therafirm";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";280
133;"2.400 colones";"No brinda información";1;"desde 1 semana hasta 1 mes.";0;"SI";{};"Permite fortalecer y proteger musculos";{};" Drive, Roscoe, Prestige, Nicro, Medios Therafirm";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";281
134;"4.800 colones";"No brinda información";1;"desde 1 semana hasta 1 mes.";0;"SI";{};"Permite la rehabilitación física";{};" Drive, Roscoe, Prestige, Nicro, Medios Therafirm";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";282
135;"4.500 colones";"No brinda información";1;"desde 1 semana hasta 1 mes.";0;"SI";{};"Sirve para entrenamiento manual";{};" Drive, Roscoe, Prestige, Nicro, Medios Therafirm";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";283
136;"6.800 colones";"No brinda información";1;"desde 1 semana hasta 1 mes.";0;"SI";{};"Permite fortalecer y proteger musculos";{};" Drive, Roscoe, Prestige, Nicro, Medios Therafirm";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";284
137;"5.500";"No brinda información";1;"desde 1 semana hasta 1 mes.";0;"SI";{};"BOLSA DE AGUA CALIENTE PARA ENEMA";{};" Drive, Roscoe, Prestige, Nicro, Medios Therafirm";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";285
138;"4.500 colones";"No brinda información";1;"desde 1 semana hasta 1 mes.";0;"SI";{};"Permite la rehabilitación física";{};" Drive, Roscoe, Prestige, Nicro, Medios Therafirm";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";286
139;"10.000 colones";"No brinda información";1;"desde 1 semana hasta 1 mes.";0;"SI";{};"Dar soporte y protección al pie.";{};" Drive, Roscoe, Prestige, Nicro, Medios Therafirm";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";287
140;"3.800 colones";"No brinda información";1;"desde 1 semana hasta 1 mes.";0;"SI";{};"Permitir generar ejercicios de rehabilitación.";{};" Drive, Roscoe, Prestige, Nicro, Medios Therafirm";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";288
141;"2 mil colones";"No brinda información";1;"desde 1 semana hasta 1 mes.";0;"SI";{};"gran adherencia por lo que con una sola aplicación, los electrodos se mantendran estables sin necesidad de aplicar más pasta.";{};" Drive, Roscoe, Prestige, Nicro, Medios Therafirm";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";289
142;"4.350 colones";"No brinda información";1;"desde 1 semana hasta 1 mes.";0;"SI";{};"Permitir generar ejercicios de rehabilitación.";{};" Drive, Roscoe, Prestige, Nicro, Medios Therafirm";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";290
